OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Revenue,Total Unit Cost
7710,24-10-2016,9,Distributor,USD,FLR025,60,11,9,2304.8,20743.2,1912.984
7711,24-10-2016,28,Wholesale,USD,AXW291,27,7,12,1132.3,13587.6,781.287
7712,24-10-2016,45,Wholesale,USD,GUT930,37,1,10,3289.7,32897,1677.747
7713,24-10-2016,33,Wholesale,USD,NXH382,57,1,10,3738.6,37386,1869.3
7714,24-10-2016,23,Distributor,USD,GUT930,43,7,9,3879.3,34913.7,1745.685
7715,24-10-2016,23,Wholesale,USD,AXW291,25,9,10,6224.3,62243,3672.337
7716,25-10-2016,9,Distributor,USD,AXW291,22,7,10,2432.1,24321,1240.371
7717,25-10-2016,1,Distributor,USD,GUT930,44,7,9,1005,9045,633.15
7718,25-10-2016,48,Distributor,USD,AXW291,6,1,11,3953,43483,2648.51
7719,25-10-2016,22,Wholesale,USD,NXH382,53,7,8,1011.7,8093.6,424.914
7720,25-10-2016,7,Distributor,USD,AXW291,10,7,11,214.4,2358.4,115.776
7721,25-10-2016,37,Distributor,USD,AXW291,20,9,9,2452.2,22069.8,1716.54
7722,25-10-2016,17,Wholesale,USD,AXW291,7,1,10,187.6,1876,105.056
7723,25-10-2016,50,Wholesale,USD,AXW291,4,13,8,2854.2,22833.6,1712.52
7724,25-10-2016,27,Wholesale,USD,GUT930,37,1,11,261.3,2874.3,138.489
7725,26-10-2016,26,Export,USD,GUT930,45,11,5,5688.3,28441.5,3526.746
7726,26-10-2016,10,Distributor,USD,AXW291,27,7,10,931.3,9313,772.979
7727,26-10-2016,47,Wholesale,USD,AXW291,13,5,5,1118.9,5594.5,850.364
7728,26-10-2016,15,Wholesale,USD,AXW291,23,13,5,1112.2,5561,533.856
7729,26-10-2016,37,Wholesale,USD,FLR025,66,9,8,1909.5,15276,916.56
7730,27-10-2016,16,Wholesale,USD,GUT930,40,13,5,5601.2,28006,4312.924
7731,27-10-2016,28,Export,USD,AXW291,25,11,10,951.4,9514,608.896
7732,27-10-2016,42,Wholesale,USD,NXH382,52,1,8,194.3,1554.4,97.15
7733,27-10-2016,9,Distributor,USD,AXW291,4,2,10,3195.9,31959,1981.458
7734,27-10-2016,5,Export,USD,GUT930,43,2,11,1956.4,21520.4,1565.12
7735,27-10-2016,6,Wholesale,USD,NXH382,52,11,11,938,10318,656.6
7736,28-10-2016,36,Export,USD,AXW291,7,3,6,2237.8,13426.8,1902.13
7737,28-10-2016,8,Wholesale,USD,GUT930,43,10,12,3685,44220,3095.4
7738,28-10-2016,23,Export,USD,GUT930,32,11,12,2820.7,33848.4,1664.213
7739,28-10-2016,24,Wholesale,USD,GUT930,47,11,6,857.6,5145.6,445.952
7740,29-10-2016,31,Distributor,USD,AXW291,22,1,12,871,10452,679.38
7741,29-10-2016,41,Distributor,USD,AXW291,18,8,12,3658.2,43898.4,2780.232
7742,29-10-2016,37,Distributor,USD,NXH382,60,9,9,6043.4,54390.6,2598.662
7743,29-10-2016,7,Wholesale,USD,NXH382,52,12,8,2398.6,19188.8,1151.328
7744,30-10-2016,17,Export,USD,AXW291,18,14,11,4020,44220,2894.4
7745,30-10-2016,36,Wholesale,USD,AXW291,7,5,7,214.4,1500.8,137.216
7746,30-10-2016,2,Distributor,USD,NXH382,47,5,5,6210.9,31054.5,2981.232
7747,30-10-2016,21,Distributor,USD,NXH382,47,11,9,2432.1,21888.9,1167.408
7748,30-10-2016,15,Distributor,USD,NXH382,50,1,11,201,2211,168.84
7749,30-10-2016,36,Wholesale,USD,AXW291,12,9,9,683.4,6150.6,362.202
7750,30-10-2016,34,Wholesale,USD,AXW291,7,2,7,6271.2,43898.4,3762.72
7751,30-10-2016,43,Distributor,USD,FLR025,61,13,10,911.2,9112,382.704
7752,30-10-2016,7,Wholesale,USD,AXW291,13,13,12,221.1,2653.2,159.192
7753,30-10-2016,48,Distributor,USD,NXH382,57,7,7,221.1,1547.7,106.128
7754,31-10-2016,50,Distributor,USD,AXW291,21,13,9,3999.9,35999.1,2719.932
7755,31-10-2016,50,Wholesale,USD,NXH382,53,5,12,723.6,8683.2,376.272
7756,31-10-2016,30,Wholesale,USD,AXW291,21,1,7,703.5,4924.5,323.61
7757,31-10-2016,12,Wholesale,USD,GUT930,35,9,12,5406.9,64882.8,4325.52
7758,31-10-2016,20,Wholesale,USD,GUT930,33,7,9,3088.7,27798.3,2192.977
7759,31-10-2016,13,Wholesale,USD,FLR025,61,5,5,207.7,1038.5,145.39
7760,31-10-2016,34,Export,USD,AXW291,12,7,8,1333.3,10666.4,719.982
7761,31-10-2016,32,Distributor,USD,GUT930,37,11,10,3859.2,38592,2585.664
7762,31-10-2016,27,Distributor,USD,NXH382,59,1,10,1139,11390,558.11
7763,01-11-2016,10,Wholesale,USD,GUT930,43,9,7,5969.7,41787.9,3641.517
7764,01-11-2016,2,Distributor,USD,AXW291,30,13,10,1078.7,10787,453.054
7765,01-11-2016,12,Distributor,USD,AXW291,31,9,8,1085.4,8683.2,477.576
7766,02-11-2016,45,Wholesale,USD,AXW291,12,1,11,1139,12529,865.64
7767,02-11-2016,47,Wholesale,USD,AXW291,2,1,6,1842.5,11055,1252.9
7768,02-11-2016,32,Wholesale,USD,FLR025,63,5,10,1212.7,12127,582.096
7769,02-11-2016,15,Distributor,USD,AXW291,29,2,11,6371.7,70088.7,3249.567
7770,02-11-2016,26,Wholesale,USD,AXW291,9,1,12,2391.9,28702.8,956.76
7771,02-11-2016,44,Distributor,USD,NXH382,48,5,8,2211,17688,1083.39
7772,03-11-2016,27,Wholesale,USD,AXW291,22,2,11,227.8,2505.8,191.352
7773,03-11-2016,27,Wholesale,USD,FLR025,66,7,12,1139,13668,728.96
7774,03-11-2016,4,Export,USD,GUT930,36,2,7,2566.1,17962.7,1539.66
7775,03-11-2016,33,Distributor,USD,GUT930,34,5,11,3229.4,35523.4,1679.288
7776,03-11-2016,11,Wholesale,USD,AXW291,14,5,11,241.2,2653.2,190.548
7777,03-11-2016,37,Export,USD,FLR025,62,7,12,891.1,10693.2,757.435
7778,04-11-2016,2,Distributor,USD,AXW291,20,9,12,5266.2,63194.4,2211.804
7779,04-11-2016,16,Export,USD,NXH382,49,7,9,3912.8,35215.2,3012.856
7780,04-11-2016,40,Wholesale,USD,AXW291,21,7,10,3966.4,39664,2181.52
7781,04-11-2016,27,Export,USD,GUT930,37,11,10,1936.3,19363,1064.965
7782,04-11-2016,15,Distributor,USD,NXH382,55,14,12,6244.4,74932.8,4433.524
7783,04-11-2016,41,Distributor,USD,AXW291,12,1,7,1118.9,7832.3,481.127
7784,04-11-2016,38,Wholesale,USD,AXW291,7,1,7,1112.2,7785.4,589.466
7785,04-11-2016,27,Wholesale,USD,AXW291,7,5,10,1139,11390,672.01
7786,04-11-2016,43,Distributor,USD,NXH382,48,9,6,1755.4,10532.4,1456.982
7787,04-11-2016,34,Export,USD,AXW291,10,1,10,1005,10050,432.15
7788,04-11-2016,42,Distributor,USD,AXW291,30,5,6,1922.9,11537.4,999.908
7789,05-11-2016,31,Distributor,USD,AXW291,31,2,5,180.9,904.5,135.675
7790,05-11-2016,44,Wholesale,USD,GUT930,41,7,11,763.8,8401.8,389.538
7791,05-11-2016,48,Distributor,USD,NXH382,54,5,5,1165.8,5829,629.532
7792,06-11-2016,7,Wholesale,USD,NXH382,49,13,11,757.1,8328.1,416.405
7793,06-11-2016,27,Export,USD,AXW291,9,1,6,1822.4,10934.4,1184.56
7794,06-11-2016,48,Wholesale,USD,AXW291,22,11,9,1165.8,10492.2,582.9
7795,06-11-2016,24,Wholesale,USD,NXH382,48,7,10,1105.5,11055,840.18
7796,06-11-2016,27,Distributor,USD,AXW291,2,7,5,1782.2,8911,1497.048
7797,07-11-2016,36,Wholesale,USD,AXW291,27,13,5,2894.4,14472,2026.08
7798,07-11-2016,31,Distributor,USD,AXW291,20,8,11,1085.4,11939.4,510.138
7799,07-11-2016,13,Export,USD,NXH382,48,2,10,1112.2,11122,633.954
7800,07-11-2016,16,Distributor,USD,GUT930,44,1,5,891.1,4455.5,454.461
7801,07-11-2016,18,Wholesale,USD,NXH382,57,7,7,2673.3,18713.1,1256.451
7802,08-11-2016,2,Distributor,USD,AXW291,9,12,11,1963.1,21594.1,1668.635
7803,08-11-2016,9,Wholesale,USD,FLR025,63,1,12,897.8,10773.6,421.966
7804,08-11-2016,3,Wholesale,USD,FLR025,66,1,12,1782.2,21386.4,962.388
7805,08-11-2016,37,Wholesale,USD,FLR025,66,4,9,3999.9,35999.1,3239.919
7806,08-11-2016,10,Wholesale,USD,GUT930,39,2,5,1125.6,5628,562.8
7807,08-11-2016,1,Distributor,USD,AXW291,16,1,8,1815.7,14525.6,1034.949
7808,09-11-2016,41,Wholesale,USD,AXW291,26,5,11,1701.8,18719.8,748.792
7809,09-11-2016,42,Distributor,USD,AXW291,17,11,7,5373.4,37613.8,3062.838
7810,10-11-2016,50,Wholesale,USD,GUT930,45,13,12,6137.2,73646.4,3498.204
7811,10-11-2016,30,Wholesale,USD,GUT930,42,13,10,2418.7,24187,1330.285
7812,11-11-2016,23,Wholesale,USD,GUT930,36,12,6,1038.5,6231,550.405
7813,11-11-2016,6,Distributor,USD,AXW291,13,4,6,5855.8,35134.8,4918.872
7814,11-11-2016,43,Distributor,USD,AXW291,3,7,9,6338.2,57043.8,3993.066
7815,11-11-2016,11,Wholesale,USD,AXW291,15,2,10,180.9,1809,126.63
7816,11-11-2016,15,Wholesale,USD,NXH382,59,11,7,2398.6,16790.2,1439.16
7817,11-11-2016,31,Export,USD,FLR025,62,2,7,174.2,1219.4,83.616
7818,11-11-2016,21,Wholesale,USD,GUT930,42,6,12,1085.4,13024.8,434.16
7819,11-11-2016,23,Wholesale,USD,AXW291,19,11,10,1112.2,11122,912.004
7820,12-11-2016,4,Wholesale,USD,GUT930,35,1,7,837.5,5862.5,544.375
7821,12-11-2016,16,Wholesale,USD,NXH382,58,7,11,2371.8,26089.8,1399.362
7822,12-11-2016,34,Distributor,USD,GUT930,36,7,10,241.2,2412,183.312
7823,12-11-2016,48,Wholesale,USD,GUT930,35,7,10,221.1,2211,114.972
7824,12-11-2016,48,Distributor,USD,AXW291,5,11,9,221.1,1989.9,156.981
7825,12-11-2016,31,Distributor,USD,GUT930,43,1,11,2519.2,27711.2,1964.976
7826,12-11-2016,5,Wholesale,USD,AXW291,15,5,6,1118.9,6713.4,704.907
7827,12-11-2016,42,Wholesale,USD,NXH382,48,1,10,167.5,1675,107.2
7828,12-11-2016,3,Export,USD,AXW291,2,5,10,3470.6,34706,2845.892
7829,13-11-2016,16,Wholesale,USD,AXW291,21,11,9,2479,22311,1437.82
7830,13-11-2016,14,Export,USD,NXH382,53,11,12,6458.8,77505.6,3164.812
7831,13-11-2016,49,Wholesale,USD,GUT930,35,1,11,214.4,2358.4,126.496
7832,14-11-2016,2,Distributor,USD,AXW291,19,13,11,1266.3,13929.3,848.421
7833,14-11-2016,25,Wholesale,USD,NXH382,54,1,12,207.7,2492.4,124.62
7834,14-11-2016,28,Distributor,USD,NXH382,50,8,8,3899.4,31195.2,1637.748
7835,14-11-2016,39,Export,USD,GUT930,35,1,11,2619.7,28816.7,1231.259
7836,14-11-2016,48,Wholesale,USD,NXH382,56,11,6,1829.1,10974.6,1371.825
7837,14-11-2016,4,Wholesale,USD,GUT930,45,3,11,2546,28006,1171.16
7838,14-11-2016,9,Export,USD,NXH382,55,9,12,750.4,9004.8,495.264
7839,14-11-2016,7,Wholesale,USD,GUT930,41,9,12,3959.7,47516.4,1702.671
7840,15-11-2016,21,Distributor,USD,NXH382,58,7,9,2345,21105,1876
7841,15-11-2016,10,Wholesale,USD,FLR025,63,11,6,1273,7638,789.26
7842,15-11-2016,23,Wholesale,USD,AXW291,9,11,9,1072,9648,825.44
7843,15-11-2016,32,Wholesale,USD,GUT930,36,7,5,978.2,4891,743.432
7844,15-11-2016,3,Distributor,USD,FLR025,63,1,6,2432.1,14592.6,1751.112
7845,16-11-2016,6,Wholesale,USD,GUT930,32,5,7,3283,22981,1936.97
7846,16-11-2016,19,Distributor,USD,GUT930,35,7,9,187.6,1688.4,76.916
7847,16-11-2016,49,Distributor,USD,NXH382,47,1,9,1058.6,9527.4,582.23
7848,16-11-2016,2,Wholesale,USD,GUT930,40,11,8,1909.5,15276,1279.365
7849,16-11-2016,19,Wholesale,USD,AXW291,17,1,5,3832.4,19162,1877.876
7850,17-11-2016,12,Distributor,USD,AXW291,20,9,10,2304.8,23048,1405.928
7851,17-11-2016,36,Wholesale,USD,AXW291,23,9,6,1025.1,6150.6,799.578
7852,17-11-2016,3,Wholesale,USD,AXW291,3,2,9,1956.4,17607.6,1604.248
7853,17-11-2016,49,Distributor,USD,AXW291,12,10,8,1018.4,8147.2,448.096
7854,17-11-2016,41,Distributor,USD,AXW291,4,7,6,3115.5,18693,1900.455
7855,17-11-2016,9,Wholesale,USD,NXH382,49,7,9,958.1,8622.9,421.564
7856,18-11-2016,21,Distributor,USD,AXW291,14,1,5,904.5,4522.5,660.285
7857,18-11-2016,2,Export,USD,AXW291,2,4,7,2257.9,15805.3,1106.371
7858,18-11-2016,26,Distributor,USD,NXH382,54,7,8,1172.5,9380,867.65
7859,18-11-2016,34,Export,USD,NXH382,55,1,9,3979.8,35818.2,2865.456
7860,18-11-2016,21,Distributor,USD,FLR025,66,11,6,1139,6834,854.25
7861,18-11-2016,33,Export,USD,GUT930,39,5,7,2532.6,17728.2,1747.494
7862,19-11-2016,46,Distributor,USD,AXW291,30,1,8,804,6432,329.64
7863,20-11-2016,50,Distributor,USD,AXW291,8,1,5,1902.8,9514,1065.568
7864,20-11-2016,5,Distributor,USD,NXH382,56,7,7,3571.1,24997.7,2464.059
7865,20-11-2016,45,Wholesale,USD,AXW291,15,10,8,2894.4,23155.2,2373.408
7866,21-11-2016,29,Wholesale,USD,AXW291,20,13,7,3993.2,27952.4,3114.696
7867,22-11-2016,3,Wholesale,USD,GUT930,41,13,5,1768.8,8844,884.4
7868,22-11-2016,50,Distributor,USD,AXW291,28,5,9,850.9,7658.1,433.959
7869,22-11-2016,11,Wholesale,USD,AXW291,30,14,12,3604.6,43255.2,2379.036
7870,22-11-2016,50,Distributor,USD,AXW291,4,3,6,180.9,1085.4,123.012
7871,22-11-2016,46,Wholesale,USD,AXW291,21,2,12,1058.6,12703.2,846.88
7872,22-11-2016,16,Distributor,USD,GUT930,45,7,6,5922.8,35536.8,3849.82
7873,22-11-2016,48,Wholesale,USD,FLR025,64,5,8,3906.1,31248.8,1718.684
7874,22-11-2016,48,Wholesale,USD,FLR025,63,7,8,1795.6,14364.8,718.24
7875,22-11-2016,43,Distributor,USD,GUT930,41,7,11,1956.4,21520.4,939.072
7876,22-11-2016,19,Wholesale,USD,AXW291,7,7,10,2613,26130,1620.06
7877,23-11-2016,11,Export,USD,NXH382,55,7,8,2499.1,19992.8,999.64
7878,23-11-2016,45,Export,USD,AXW291,4,1,12,5353.3,64239.6,3211.98
7879,23-11-2016,50,Wholesale,USD,AXW291,20,1,8,3999.9,31999.2,2759.931
7880,23-11-2016,13,Wholesale,USD,AXW291,18,7,12,3999.9,47998.8,1839.954
7881,23-11-2016,48,Wholesale,USD,FLR025,64,5,10,194.3,1943,104.922
7882,23-11-2016,43,Distributor,USD,AXW291,3,5,6,931.3,5587.8,791.605
7883,23-11-2016,44,Distributor,USD,GUT930,33,13,5,3872.6,19363,3020.628
7884,23-11-2016,30,Wholesale,USD,GUT930,36,2,11,6123.8,67361.8,3123.138
7885,23-11-2016,13,Distributor,USD,NXH382,51,5,5,3966.4,19832,1745.216
7886,23-11-2016,18,Wholesale,USD,FLR025,63,5,8,227.8,1822.4,136.68
7887,24-11-2016,24,Wholesale,USD,AXW291,5,5,5,3966.4,19832,2062.528
7888,24-11-2016,39,Export,USD,AXW291,11,3,10,6425.3,64253,5204.493
7889,24-11-2016,47,Wholesale,USD,AXW291,9,5,9,5051.8,45466.2,3081.598
7890,24-11-2016,36,Export,USD,AXW291,28,11,10,1313.2,13132,866.712
7891,25-11-2016,19,Wholesale,USD,AXW291,13,1,5,904.5,4522.5,506.52
7892,25-11-2016,20,Wholesale,USD,AXW291,31,13,9,2740.3,24662.7,1671.583
7893,25-11-2016,21,Export,USD,GUT930,42,11,11,1989.9,21888.9,1373.031
7894,25-11-2016,29,Distributor,USD,AXW291,4,7,9,1125.6,10130.4,866.712
7895,25-11-2016,12,Distributor,USD,AXW291,8,7,5,3571.1,17855.5,2499.77
7896,25-11-2016,40,Distributor,USD,AXW291,25,11,12,2257.9,27094.8,1716.004
7897,26-11-2016,35,Distributor,USD,FLR025,65,11,11,2237.8,24615.8,1230.79
7898,26-11-2016,32,Wholesale,USD,AXW291,3,6,6,261.3,1567.8,104.52
7899,26-11-2016,23,Wholesale,USD,AXW291,25,1,11,6090.3,66993.3,3532.374
7900,26-11-2016,48,Distributor,USD,AXW291,16,5,12,2224.4,26692.8,1557.08
7901,26-11-2016,40,Wholesale,USD,NXH382,47,1,8,2318.2,18545.6,1414.102
7902,27-11-2016,37,Distributor,USD,AXW291,4,5,10,5299.7,52997,3444.805
7903,27-11-2016,12,Wholesale,USD,FLR025,64,7,12,2680,32160,1474
7904,27-11-2016,38,Export,USD,NXH382,54,2,7,187.6,1313.2,123.816
7905,27-11-2016,14,Wholesale,USD,AXW291,11,2,10,1688.4,16884,1418.256
7906,27-11-2016,50,Distributor,USD,AXW291,27,7,8,6478.9,51831.2,4405.652
7907,27-11-2016,33,Distributor,USD,AXW291,3,1,11,3289.7,36186.7,2204.099
7908,27-11-2016,11,Distributor,USD,GUT930,34,3,8,268,2144,174.2
7909,27-11-2016,3,Export,USD,GUT930,44,1,11,207.7,2284.7,176.545
7910,28-11-2016,22,Distributor,USD,AXW291,28,7,12,676.7,8120.4,541.36
7911,28-11-2016,9,Wholesale,USD,GUT930,43,7,10,6324.8,63248,2719.664
7912,28-11-2016,12,Distributor,USD,FLR025,60,8,7,2324.9,16274.3,1441.438
7913,28-11-2016,26,Wholesale,USD,FLR025,66,11,5,3798.9,18994.5,1937.439
7914,28-11-2016,39,Wholesale,USD,AXW291,7,13,11,1708.5,18793.5,854.25
7915,28-11-2016,18,Wholesale,USD,NXH382,59,9,7,1038.5,7269.5,872.34
7916,28-11-2016,22,Wholesale,USD,GUT930,38,11,5,180.9,904.5,110.349
7917,29-11-2016,41,Wholesale,USD,AXW291,4,5,6,3899.4,23396.4,2807.568
7918,29-11-2016,14,Wholesale,USD,FLR025,65,9,11,1051.9,11570.9,831.001
7919,29-11-2016,41,Distributor,USD,AXW291,14,5,11,254.6,2800.6,145.122
7920,29-11-2016,18,Export,USD,FLR025,66,3,12,2412,28944,1640.16
7921,29-11-2016,24,Export,USD,FLR025,60,2,7,6050.1,42350.7,3509.058
7922,01-12-2016,12,Wholesale,USD,AXW291,20,10,12,1078.7,12944.4,744.303
7923,02-12-2016,19,Wholesale,USD,FLR025,63,1,8,1078.7,8629.6,679.581
7924,02-12-2016,39,Export,USD,FLR025,63,1,10,268,2680,217.08
7925,02-12-2016,12,Distributor,USD,NXH382,57,7,5,2479,12395,1760.09
7926,02-12-2016,14,Wholesale,USD,AXW291,25,2,7,227.8,1594.6,164.016
7927,02-12-2016,29,Distributor,USD,AXW291,15,11,6,6385.1,38310.6,5108.08
7928,02-12-2016,19,Distributor,USD,NXH382,59,9,6,3865.9,23195.4,2280.881
7929,03-12-2016,3,Distributor,USD,FLR025,66,7,11,3752,41272,2363.76
7930,03-12-2016,15,Wholesale,USD,AXW291,17,12,9,1045.2,9406.8,512.148
7931,03-12-2016,19,Export,USD,FLR025,63,1,12,951.4,11416.8,694.522
7932,03-12-2016,32,Wholesale,USD,NXH382,56,7,6,268,1608,219.76
7933,03-12-2016,25,Wholesale,USD,NXH382,58,3,9,2405.3,21647.7,1058.332
7934,03-12-2016,19,Wholesale,USD,GUT930,39,9,12,991.6,11899.2,614.792
7935,03-12-2016,3,Wholesale,USD,AXW291,17,3,7,2010,14070,1688.4
7936,04-12-2016,2,Distributor,USD,AXW291,23,12,5,971.5,4857.5,524.61
7937,04-12-2016,17,Distributor,USD,GUT930,32,2,11,5065.2,55717.2,4102.812
7938,04-12-2016,6,Wholesale,USD,NXH382,52,1,12,2539.3,30471.6,1371.222
7939,04-12-2016,23,Distributor,USD,FLR025,62,1,5,1118.9,5594.5,447.56
7940,04-12-2016,16,Wholesale,USD,NXH382,47,11,9,3839.1,34551.9,2956.107
7941,05-12-2016,15,Wholesale,USD,AXW291,25,11,9,6070.2,54631.8,4249.14
7942,05-12-2016,3,Wholesale,USD,AXW291,27,13,10,1125.6,11256,720.384
7943,05-12-2016,22,Distributor,USD,AXW291,27,5,12,1005,12060,492.45
7944,05-12-2016,12,Distributor,USD,GUT930,38,9,5,3819,19095,1565.79
7945,05-12-2016,10,Distributor,USD,AXW291,15,5,11,2559.4,28153.4,1970.738
7946,05-12-2016,27,Distributor,USD,NXH382,52,1,8,1286.4,10291.2,990.528
7947,05-12-2016,28,Distributor,USD,GUT930,46,5,5,221.1,1105.5,110.55
7948,05-12-2016,20,Distributor,USD,GUT930,43,7,5,978.2,4891,606.484
7949,06-12-2016,16,Wholesale,USD,AXW291,31,5,5,207.7,1038.5,99.696
7950,06-12-2016,33,Distributor,USD,FLR025,63,1,8,670,5360,529.3
7951,06-12-2016,3,Distributor,USD,NXH382,53,7,7,167.5,1172.5,135.675
7952,06-12-2016,22,Distributor,USD,NXH382,48,5,6,180.9,1085.4,92.259
7953,06-12-2016,42,Wholesale,USD,AXW291,16,7,7,2345,16415,1782.2
7954,06-12-2016,30,Wholesale,USD,NXH382,50,3,9,1038.5,9346.5,706.18
7955,07-12-2016,3,Wholesale,USD,AXW291,19,8,10,174.2,1742,85.358
7956,07-12-2016,16,Distributor,USD,FLR025,65,10,9,877.7,7899.3,737.268
7957,07-12-2016,40,Wholesale,USD,GUT930,43,12,8,1118.9,8951.2,469.938
7958,07-12-2016,3,Distributor,USD,AXW291,14,6,11,187.6,2063.6,148.204
7959,08-12-2016,48,Export,USD,AXW291,4,8,6,2378.5,14271,1522.24
7960,08-12-2016,7,Wholesale,USD,AXW291,29,13,8,984.9,7879.2,837.165
7961,08-12-2016,6,Distributor,USD,AXW291,12,2,5,1976.5,9882.5,948.72
7962,08-12-2016,3,Distributor,USD,AXW291,15,7,7,3886,27202,1748.7
7963,09-12-2016,10,Wholesale,USD,GUT930,34,14,9,214.4,1929.6,105.056
7964,09-12-2016,41,Wholesale,USD,NXH382,51,8,7,1802.3,12616.1,1477.886
7965,09-12-2016,48,Wholesale,USD,AXW291,24,11,8,5849.1,46792.8,4328.334
7966,09-12-2016,50,Distributor,USD,AXW291,29,11,11,938,10318,637.84
7967,09-12-2016,12,Distributor,USD,NXH382,54,13,11,1882.7,20709.7,997.831
7968,09-12-2016,23,Distributor,USD,AXW291,19,1,6,3926.2,23557.2,1923.838
7969,09-12-2016,13,Wholesale,USD,NXH382,54,11,9,1876,16884,1331.96
7970,09-12-2016,43,Export,USD,AXW291,24,2,11,3993.2,43925.2,2954.968
7971,09-12-2016,32,Wholesale,USD,GUT930,32,6,11,6472.2,71194.2,4012.764
7972,10-12-2016,25,Distributor,USD,AXW291,15,9,10,3912.8,39128,1839.016
7973,10-12-2016,29,Wholesale,USD,AXW291,25,11,6,5386.8,32320.8,2908.872
7974,10-12-2016,38,Wholesale,USD,NXH382,51,5,8,730.3,5842.4,460.089
7975,10-12-2016,33,Distributor,USD,AXW291,16,5,10,2264.6,22646,1471.99
7976,10-12-2016,29,Wholesale,USD,AXW291,18,1,7,984.9,6894.3,482.601
7977,10-12-2016,10,Distributor,USD,GUT930,38,10,10,2854.2,28542,2197.734
7978,10-12-2016,34,Distributor,USD,AXW291,24,2,9,268,2412,160.8
7979,10-12-2016,44,Distributor,USD,AXW291,3,7,7,6398.5,44789.5,4542.935
7980,11-12-2016,13,Distributor,USD,AXW291,20,2,12,3597.9,43174.8,1726.992
7981,11-12-2016,20,Wholesale,USD,AXW291,25,2,11,4020,44220,3135.6
7982,11-12-2016,26,Export,USD,GUT930,43,13,6,2586.2,15517.2,1784.478
7983,11-12-2016,8,Wholesale,USD,GUT930,33,14,5,1065.3,5326.5,617.874
7984,11-12-2016,13,Wholesale,USD,AXW291,26,1,12,3899.4,46792.8,1949.7
7985,11-12-2016,7,Distributor,USD,AXW291,3,9,8,884.4,7075.2,512.952
7986,11-12-2016,18,Distributor,USD,AXW291,2,9,7,1132.3,7926.1,532.181
7987,12-12-2016,42,Wholesale,USD,AXW291,22,11,12,2425.4,29104.8,1479.494
7988,12-12-2016,41,Wholesale,USD,AXW291,8,10,5,221.1,1105.5,145.926
7989,12-12-2016,36,Export,USD,AXW291,30,7,7,1005,7035,422.1
7990,13-12-2016,47,Wholesale,USD,AXW291,21,2,8,3993.2,31945.6,2395.92
7991,14-12-2016,13,Wholesale,USD,AXW291,19,14,8,3906.1,31248.8,1874.928
7992,14-12-2016,18,Export,USD,AXW291,4,8,12,1983.2,23798.4,1566.728
7993,14-12-2016,3,Distributor,USD,AXW291,28,7,8,1005,8040,472.35
7994,14-12-2016,23,Wholesale,USD,AXW291,16,1,12,1742,20904,975.52
7995,14-12-2016,18,Distributor,USD,AXW291,14,1,10,964.8,9648,781.488
7996,15-12-2016,14,Wholesale,USD,GUT930,35,8,5,991.6,4958,644.54
7997,15-12-2016,42,Wholesale,USD,GUT930,37,7,8,3993.2,31945.6,2875.104
7998,15-12-2016,30,Wholesale,USD,AXW291,27,2,10,2633.1,26331,1158.564
7999,15-12-2016,35,Distributor,USD,AXW291,21,13,11,777.2,8549.2,606.216
8000,15-12-2016,13,Distributor,USD,GUT930,44,4,11,2546,28006,1731.28
8001,15-12-2016,11,Wholesale,USD,AXW291,4,7,11,167.5,1842.5,72.025
8002,15-12-2016,38,Wholesale,USD,AXW291,28,1,9,3551,31959,2308.15
8003,16-12-2016,31,Distributor,USD,NXH382,55,7,11,5152.3,56675.3,2112.443
8004,16-12-2016,26,Wholesale,USD,GUT930,40,5,5,911.2,4556,583.168
8005,16-12-2016,29,Distributor,USD,AXW291,4,7,11,2847.5,31322.5,1395.275
8006,16-12-2016,29,Wholesale,USD,AXW291,21,2,6,3825.7,22954.2,3251.845
8007,16-12-2016,38,Wholesale,USD,NXH382,52,7,9,3953,35577,2688.04
8008,17-12-2016,25,Wholesale,USD,AXW291,3,1,11,6210.9,68319.9,3540.213
8009,17-12-2016,31,Wholesale,USD,FLR025,63,7,10,1896.1,18961,1611.685
8010,17-12-2016,36,Wholesale,USD,AXW291,9,10,5,3912.8,19564,2856.344
8011,17-12-2016,36,Wholesale,USD,AXW291,8,11,5,227.8,1139,127.568
8012,17-12-2016,38,Distributor,USD,AXW291,4,6,8,1802.3,14418.4,1117.426
8013,17-12-2016,37,Export,USD,AXW291,14,11,11,2378.5,26163.5,1950.37
8014,17-12-2016,44,Distributor,USD,NXH382,54,2,9,4020,36180,2211
8015,17-12-2016,48,Wholesale,USD,FLR025,63,7,10,207.7,2077,122.543
8016,18-12-2016,7,Wholesale,USD,FLR025,66,10,7,201,1407,166.83
8017,18-12-2016,27,Wholesale,USD,AXW291,15,11,7,1829.1,12803.7,749.931
8018,18-12-2016,1,Wholesale,USD,AXW291,30,2,11,1943,21373,1573.83
8019,18-12-2016,7,Wholesale,USD,AXW291,17,8,12,6097,73164,3353.35
8020,18-12-2016,3,Distributor,USD,NXH382,57,7,5,1139,5695,785.91
8021,19-12-2016,35,Distributor,USD,GUT930,42,2,11,864.3,9507.3,708.726
8022,19-12-2016,48,Wholesale,USD,GUT930,33,13,5,3946.3,19731.5,2683.484
